Commodity_Desc,Attribute_Desc,Geography_Desc,Unit_Desc,Marketing_Year,Timeperiod_Desc,Amount
"Total wheat grain","Exports, Qty","Grenada","1,000 metric tons ","2023/24","MY Jun-May",31.1
"Total wheat grain","Exports, Qty","Barbados","1,000 metric tons ","2023/24","MY Jun-May",16.196
"Total wheat grain","Exports, Qty","Cuba","1,000 metric tons ","2023/24","MY Jun-May",0.051
"Total wheat grain","Exports, Qty","United Arab Emirates","1,000 metric tons ","2023/24","MY Jun-May",10.364
"Total wheat grain","Exports, Qty","Portugal","1,000 metric tons ","2023/24","MY Jun-May",0.015383
"Total wheat grain","Exports, Qty","Republic Of South Africa","1,000 metric tons ","2023/24","MY Jun-May",11.104
"Total wheat grain","Exports, Qty","Belize","1,000 metric tons ","2023/24","MY Jun-May",20.005
"Total wheat grain","Exports, Qty","Papua New Guinea","1,000 metric tons ","2023/24","MY Jun-May",8.5
"Total wheat grain","Exports, Qty","St. Lucia","1,000 metric tons ","2023/24","MY Jun-May",2.1
"Total wheat grain","Exports, Qty","Belgium","1,000 metric tons ","2023/24","MY Jun-May",22.363
"Total wheat grain","Exports, Qty","Hong Kong","1,000 metric tons ","2023/24","MY Jun-May",2.923
"Total wheat grain","Exports, Qty","Guadeloupe","1,000 metric tons ","2023/24","MY Jun-May",0.6
"Total wheat grain","Exports, Qty","Kuwait","1,000 metric tons ","2023/24","MY Jun-May",2.216708
"Total wheat grain","Exports, Qty","Saudi Arabia","1,000 metric tons ","2023/24","MY Jun-May",2.194
"Total wheat grain","Exports, Qty","Sint Marteen","1,000 metric tons ","2023/24","MY Jun-May",1.082
"Total wheat grain","Exports, Qty","Bangladesh","1,000 metric tons ","2023/24","MY Jun-May",149.915
"Total wheat grain","Exports, Qty","Oman","1,000 metric tons ","2023/24","MY Jun-May",0.039
"Total wheat grain","Exports, Qty","Greece","1,000 metric tons ","2023/24","MY Jun-May",0.151
"Total wheat grain","Exports, Qty","Bahrain","1,000 metric tons ","2023/24","MY Jun-May",0.1
"Total wheat grain","Exports, Qty","Bahamas","1,000 metric tons ","2023/24","MY Jun-May",0.155
"Total wheat grain","Exports, Qty","United Kingdom","1,000 metric tons ","2023/24","MY Jun-May",10.821
"Total wheat grain","Exports, Qty","Qatar","1,000 metric tons ","2023/24","MY Jun-May",0.505
"Total wheat grain","Exports, Qty","Cayman Islands","1,000 metric tons ","2023/24","MY Jun-May",0.053
"Total wheat grain","Exports, Qty","St. Kitts-Nevis","1,000 metric tons ","2023/24","MY Jun-May",0.032
"Total wheat grain","Exports, Qty","Israel","1,000 metric tons ","2023/24","MY Jun-May",0.446
"Total wheat grain","Exports, Qty","Argentina","1,000 metric tons ","2023/24","MY Jun-May",0.027153
"Total wheat grain","Exports, Qty","Bermuda","1,000 metric tons ","2023/24","MY Jun-May",0.31
"Total wheat grain","Exports, Qty","Switzerland","1,000 metric tons ","2023/24","MY Jun-May",0.005
"Total wheat grain","Exports, Qty","Lebanon","1,000 metric tons ","2023/24","MY Jun-May",0.045
"Total wheat grain","Exports, Qty","Australia (No Islands), (=Old Code 6020)","1,000 metric tons ","2023/24","MY Jun-May",0.090273
"Total wheat grain","Exports, Qty","Congo (Kinshasa)","1,000 metric tons ","2023/24","MY Jun-May",1.75
"Total wheat grain","Exports, Qty","World","1,000 metric tons ","2023/24","MY Jun-May",18725.371214
"Total wheat grain","Exports, Qty","Mexico","1,000 metric tons ","2024/25","MY Jun-May",4009.013094
"Total wheat grain","Exports, Qty","Philippines","1,000 metric tons ","2024/25","MY Jun-May",2450.438
"Total wheat grain","Exports, Qty","South Korea","1,000 metric tons ","2024/25","MY Jun-May",2392.72808
"Total wheat grain","Exports, Qty","Japan","1,000 metric tons ","2024/25","MY Jun-May",2151.634384
"Total wheat grain","Exports, Qty","Taiwan","1,000 metric tons ","2024/25","MY Jun-May",1034.994684
"Total wheat grain","Exports, Qty","Thailand","1,000 metric tons ","2024/25","MY Jun-May",932.778169
"Total wheat grain","Exports, Qty","Indonesia","1,000 metric tons ","2024/25","MY Jun-May",818.997469
"Total wheat grain","Exports, Qty","Nigeria","1,000 metric tons ","2024/25","MY Jun-May",815.388
"Total wheat grain","Exports, Qty","Colombia","1,000 metric tons ","2024/25","MY Jun-May",710.467
"Total wheat grain","Exports, Qty","Vietnam","1,000 metric tons ","2024/25","MY Jun-May",625.482214
"Total wheat grain","Exports, Qty","Ecuador","1,000 metric tons ","2024/25","MY Jun-May",525.18407
"Total wheat grain","Exports, Qty","Dominican Republic","1,000 metric tons ","2024/25","MY Jun-May",513.692722
"Total wheat grain","Exports, Qty","Italy","1,000 metric tons ","2024/25","MY Jun-May",505.666
"Total wheat grain","Exports, Qty","Venezuela","1,000 metric tons ","2024/25","MY Jun-May",352.709
"Total wheat grain","Exports, Qty","Guatemala","1,000 metric tons ","2024/25","MY Jun-May",339.668
"Total wheat grain","Exports, Qty","Chile","1,000 metric tons ","2024/25","MY Jun-May",336.169
"Total wheat grain","Exports, Qty","Honduras","1,000 metric tons ","2024/25","MY Jun-May",321.373
"Total wheat grain","Exports, Qty","Brazil","1,000 metric tons ","2024/25","MY Jun-May",317.634034
"Total wheat grain","Exports, Qty","Nicaragua","1,000 metric tons ","2024/25","MY Jun-May",252.241
"Total wheat grain","Exports, Qty","Yemen (Sana), Ends 9/1990 & United Begin","1,000 metric tons ","2024/25","MY Jun-May",234.7
"Total wheat grain","Exports, Qty","Peru","1,000 metric tons ","2024/25","MY Jun-May",181.96
"Total wheat grain","Exports, Qty","Haiti","1,000 metric tons ","2024/25","MY Jun-May",179.166
"Total wheat grain","Exports, Qty","Jamaica","1,000 metric tons ","2024/25","MY Jun-May",175.308
"Total wheat grain","Exports, Qty","China","1,000 metric tons ","2024/25","MY Jun-May",160.229216
"Total wheat grain","Exports, Qty","El Salvador","1,000 metric tons ","2024/25","MY Jun-May",151.851973
"Total wheat grain","Exports, Qty","Panama","1,000 metric tons ","2024/25","MY Jun-May",141.489411
"Total wheat grain","Exports, Qty","Malaysia","1,000 metric tons ","2024/25","MY Jun-May",137.430672
"Total wheat grain","Exports, Qty","Egypt","1,000 metric tons ","2024/25","MY Jun-May",133.952
"Total wheat grain","Exports, Qty","Trinidad And Tobago","1,000 metric tons ","2024/25","MY Jun-May",120.343
"Total wheat grain","Exports, Qty","Algeria","1,000 metric tons ","2024/25","MY Jun-May",86.897
"Total wheat grain","Exports, Qty","Costa Rica","1,000 metric tons ","2024/25","MY Jun-May",83.821
"Total wheat grain","Exports, Qty","Canada","1,000 metric tons ","2024/25","MY Jun-May",70.546991
"Total wheat grain","Exports, Qty","Myanmar (Burma)","1,000 metric tons ","2024/25","MY Jun-May",65.999
"Total wheat grain","Exports, Qty","Spain","1,000 metric tons ","2024/25","MY Jun-May",63.475
"Total wheat grain","Exports, Qty","Tanzania","1,000 metric tons ","2024/25","MY Jun-May",57.312
"Total wheat grain","Exports, Qty","Kenya","1,000 metric tons ","2024/25","MY Jun-May",55.9
"Total wheat grain","Exports, Qty","Guyana","1,000 metric tons ","2024/25","MY Jun-May",43.985
"Total wheat grain","Exports, Qty","Uganda","1,000 metric tons ","2024/25","MY Jun-May",40.3
"Total wheat grain","Exports, Qty","Singapore","1,000 metric tons ","2024/25","MY Jun-May",37.925
"Total wheat grain","Exports, Qty","Mozambique","1,000 metric tons ","2024/25","MY Jun-May",33.069
"Total wheat grain","Exports, Qty","Sri Lanka","1,000 metric tons ","2024/25","MY Jun-May",31.979
"Total wheat grain","Exports, Qty","Morocco","1,000 metric tons ","2024/25","MY Jun-May",30
"Total wheat grain","Exports, Qty","South Sudan","1,000 metric tons ","2024/25","MY Jun-May",27.73
"Total wheat grain","Exports, Qty","Mauritania","1,000 metric tons ","2024/25","MY Jun-May",27.5
"Total wheat grain","Exports, Qty","St. Vincent And The Grenadines","1,000 metric tons ","2024/25","MY Jun-May",22.385
"Total wheat grain","Exports, Qty","Rwanda","1,000 metric tons ","2024/25","MY Jun-May",20
"Total wheat grain","Exports, Qty","Grenada","1,000 metric tons ","2024/25","MY Jun-May",18.127
"Total wheat grain","Exports, Qty","Barbados","1,000 metric tons ","2024/25","MY Jun-May",17.845
"Total wheat grain","Exports, Qty","Cuba","1,000 metric tons ","2024/25","MY Jun-May",16.33
"Total wheat grain","Exports, Qty","United Arab Emirates","1,000 metric tons ","2024/25","MY Jun-May",15.041626
"Total wheat grain","Exports, Qty","Portugal","1,000 metric tons ","2024/25","MY Jun-May",12.548
"Total wheat grain","Exports, Qty","Republic Of South Africa","1,000 metric tons ","2024/25","MY Jun-May",10.999
"Total wheat grain","Exports, Qty","Belize","1,000 metric tons ","2024/25","MY Jun-May",10.681
"Total wheat grain","Exports, Qty","Papua New Guinea","1,000 metric tons ","2024/25","MY Jun-May",8
"Total wheat grain","Exports, Qty","St. Lucia","1,000 metric tons ","2024/25","MY Jun-May",7.21
"Total wheat grain","Exports, Qty","Belgium","1,000 metric tons ","2024/25","MY Jun-May",5.28
"Total wheat grain","Exports, Qty","Malta And Gozo","1,000 metric tons ","2024/25","MY Jun-May",3.767
"Total wheat grain","Exports, Qty","Suriname","1,000 metric tons ","2024/25","MY Jun-May",3.18
"Total wheat grain","Exports, Qty","Hong Kong","1,000 metric tons ","2024/25","MY Jun-May",2.607
"Total wheat grain","Exports, Qty","Guadeloupe","1,000 metric tons ","2024/25","MY Jun-May",2.161
"Total wheat grain","Exports, Qty","Kuwait","1,000 metric tons ","2024/25","MY Jun-May",2.161
"Total wheat grain","Exports, Qty","Saudi Arabia","1,000 metric tons ","2024/25","MY Jun-May",1.436939
"Total wheat grain","Exports, Qty","Sint Marteen","1,000 metric tons ","2024/25","MY Jun-May",0.842
"Total wheat grain","Exports, Qty","Bangladesh","1,000 metric tons ","2024/25","MY Jun-May",0.819
"Total wheat grain","Exports, Qty","Oman","1,000 metric tons ","2024/25","MY Jun-May",0.404922
"Total wheat grain","Exports, Qty","Greece","1,000 metric tons ","2024/25","MY Jun-May",0.22625
"Total wheat grain","Exports, Qty","Iceland","1,000 metric tons ","2024/25","MY Jun-May",0.11
"Total wheat grain","Exports, Qty","Bahrain","1,000 metric tons ","2024/25","MY Jun-May",0.108
"Total wheat grain","Exports, Qty","Bahamas","1,000 metric tons ","2024/25","MY Jun-May",0.098
"Total wheat grain","Exports, Qty","British Virgin Islands","1,000 metric tons ","2024/25","MY Jun-May",0.058
"Total wheat grain","Exports, Qty","United Kingdom","1,000 metric tons ","2024/25","MY Jun-May",0.054212
"Total wheat grain","Exports, Qty","Qatar","1,000 metric tons ","2024/25","MY Jun-May",0.05
"Total wheat grain","Exports, Qty","Cayman Islands","1,000 metric tons ","2024/25","MY Jun-May",0.022
"Total wheat grain","Exports, Qty","Jordan","1,000 metric tons ","2024/25","MY Jun-May",0.021
"Total wheat grain","Exports, Qty","St. Kitts-Nevis","1,000 metric tons ","2024/25","MY Jun-May",0.012
"Total wheat grain","Exports, Qty","France","1,000 metric tons ","2024/25","MY Jun-May",0.008
"Total wheat grain","Exports, Qty","Antigua & Barbuda","1,000 metric tons ","2024/25","MY Jun-May",0.005935
"Total wheat grain","Exports, Qty","Israel","1,000 metric tons ","2024/25","MY Jun-May",0.005
"Total wheat grain","Exports, Qty","Argentina","1,000 metric tons ","2024/25","MY Jun-May",0.003469
"Total wheat grain","Exports, Qty","Turks And Caicos Islands","1,000 metric tons ","2024/25","MY Jun-May",0.002
"Total wheat grain","Exports, Qty","World","1,000 metric tons ","2024/25","MY Jun-May",21961.736536
"Total wheat grain","Exports, Qty","Mexico","1,000 metric tons ","2025/26","MY Jun-May",1934.188161
"Total wheat grain","Exports, Qty","Philippines","1,000 metric tons ","2025/26","MY Jun-May",1090.320496
"Total wheat grain","Exports, Qty","South Korea","1,000 metric tons ","2025/26","MY Jun-May",984.596
"Total wheat grain","Exports, Qty","Japan","1,000 metric tons ","2025/26","MY Jun-May",870.149422
"Total wheat grain","Exports, Qty","Taiwan","1,000 metric tons ","2025/26","MY Jun-May",427.761274
"Total wheat grain","Exports, Qty","Thailand","1,000 metric tons ","2025/26","MY Jun-May",346.980771
"Total wheat grain","Exports, Qty","Indonesia","1,000 metric tons ","2025/26","MY Jun-May",693.038162
"Total wheat grain","Exports, Qty","Nigeria","1,000 metric tons ","2025/26","MY Jun-May",1024.971
"Total wheat grain","Exports, Qty","Colombia","1,000 metric tons ","2025/26","MY Jun-May",449.651
"Total wheat grain","Exports, Qty","Vietnam","1,000 metric tons ","2025/26","MY Jun-May",412.046414
"Total wheat grain","Exports, Qty","Ecuador","1,000 metric tons ","2025/26","MY Jun-May",347.149929
"Total wheat grain","Exports, Qty","Dominican Republic","1,000 metric tons ","2025/26","MY Jun-May",235.265
"Total wheat grain","Exports, Qty","Italy","1,000 metric tons ","2025/26","MY Jun-May",188.578
"Total wheat grain","Exports, Qty","Venezuela","1,000 metric tons ","2025/26","MY Jun-May",347.907
"Total wheat grain","Exports, Qty","Guatemala","1,000 metric tons ","2025/26","MY Jun-May",216.548
"Total wheat grain","Exports, Qty","Chile","1,000 metric tons ","2025/26","MY Jun-May",158.704
"Total wheat grain","Exports, Qty","Honduras","1,000 metric tons ","2025/26","MY Jun-May",176.374
"Total wheat grain","Exports, Qty","Brazil","1,000 metric tons ","2025/26","MY Jun-May",80.148
"Total wheat grain","Exports, Qty","Nicaragua","1,000 metric tons ","2025/26","MY Jun-May",67.941
"Total wheat grain","Exports, Qty","Peru","1,000 metric tons ","2025/26","MY Jun-May",237.083
"Total wheat grain","Exports, Qty","Haiti","1,000 metric tons ","2025/26","MY Jun-May",163.526
"Total wheat grain","Exports, Qty","Jamaica","1,000 metric tons ","2025/26","MY Jun-May",79.817
"Total wheat grain","Exports, Qty","El Salvador","1,000 metric tons ","2025/26","MY Jun-May",88.938
"Total wheat grain","Exports, Qty","Panama","1,000 metric tons ","2025/26","MY Jun-May",50.275
"Total wheat grain","Exports, Qty","Malaysia","1,000 metric tons ","2025/26","MY Jun-May",100.655524
"Total wheat grain","Exports, Qty","Egypt","1,000 metric tons ","2025/26","MY Jun-May",0.023246
"Total wheat grain","Exports, Qty","Trinidad And Tobago","1,000 metric tons ","2025/26","MY Jun-May",68.237
"Total wheat grain","Exports, Qty","Costa Rica","1,000 metric tons ","2025/26","MY Jun-May",44.604
"Total wheat grain","Exports, Qty","Canada","1,000 metric tons ","2025/26","MY Jun-May",83.519502
"Total wheat grain","Exports, Qty","Myanmar (Burma)","1,000 metric tons ","2025/26","MY Jun-May",22.9
"Total wheat grain","Exports, Qty","Guyana","1,000 metric tons ","2025/26","MY Jun-May",23.413
"Total wheat grain","Exports, Qty","Singapore","1,000 metric tons ","2025/26","MY Jun-May",30.8
"Total wheat grain","Exports, Qty","Mozambique","1,000 metric tons ","2025/26","MY Jun-May",12.806
"Total wheat grain","Exports, Qty","Sri Lanka","1,000 metric tons ","2025/26","MY Jun-May",96.588
"Total wheat grain","Exports, Qty","Morocco","1,000 metric tons ","2025/26","MY Jun-May",62.135
"Total wheat grain","Exports, Qty","Mauritania","1,000 metric tons ","2025/26","MY Jun-May",99
"Total wheat grain","Exports, Qty","St. Vincent And The Grenadines","1,000 metric tons ","2025/26","MY Jun-May",13.554
"Total wheat grain","Exports, Qty","Grenada","1,000 metric tons ","2025/26","MY Jun-May",8.05
"Total wheat grain","Exports, Qty","Barbados","1,000 metric tons ","2025/26","MY Jun-May",0.9
"Total wheat grain","Exports, Qty","United Arab Emirates","1,000 metric tons ","2025/26","MY Jun-May",27.33
"Total wheat grain","Exports, Qty","Republic Of South Africa","1,000 metric tons ","2025/26","MY Jun-May",160.138
"Total wheat grain","Exports, Qty","Belize","1,000 metric tons ","2025/26","MY Jun-May",15.649817
"Total wheat grain","Exports, Qty","St. Lucia","1,000 metric tons ","2025/26","MY Jun-May",2.6
"Total wheat grain","Exports, Qty","Suriname","1,000 metric tons ","2025/26","MY Jun-May",9.18
"Total wheat grain","Exports, Qty","Hong Kong","1,000 metric tons ","2025/26","MY Jun-May",0.820664
"Total wheat grain","Exports, Qty","Kuwait","1,000 metric tons ","2025/26","MY Jun-May",0.72
"Total wheat grain","Exports, Qty","Saudi Arabia","1,000 metric tons ","2025/26","MY Jun-May",0.706717
"Total wheat grain","Exports, Qty","Bangladesh","1,000 metric tons ","2025/26","MY Jun-May",239.578
"Total wheat grain","Exports, Qty","Oman","1,000 metric tons ","2025/26","MY Jun-May",0.011
"Total wheat grain","Exports, Qty","Bahrain","1,000 metric tons ","2025/26","MY Jun-May",0.085
"Total wheat grain","Exports, Qty","United Kingdom","1,000 metric tons ","2025/26","MY Jun-May",9.755
"Total wheat grain","Exports, Qty","Qatar","1,000 metric tons ","2025/26","MY Jun-May",0.184
"Total wheat grain","Exports, Qty","Cayman Islands","1,000 metric tons ","2025/26","MY Jun-May",0.026
"Total wheat grain","Exports, Qty","Antigua & Barbuda","1,000 metric tons ","2025/26","MY Jun-May",0.014
"Total wheat grain","Exports, Qty","Israel","1,000 metric tons ","2025/26","MY Jun-May",0.039
"Total wheat grain","Exports, Qty","Argentina","1,000 metric tons ","2025/26","MY Jun-May",0.003943
"Total wheat grain","Exports, Qty","Aruba","1,000 metric tons ","2025/26","MY Jun-May",0.025
"Total wheat grain","Exports, Qty","Germany, Fed. Republic; United, Begins 1","1,000 metric tons ","2025/26","MY Jun-May",0.383
"Total wheat grain","Exports, Qty","Lebanon","1,000 metric tons ","2025/26","MY Jun-May",0.07
"Total wheat grain","Exports, Qty","Senegal","1,000 metric tons ","2025/26","MY Jun-May",27
"Total wheat grain","Exports, Qty","Mali","1,000 metric tons ","2025/26","MY Jun-May",2
"Total wheat grain","Exports, Qty","Guinea","1,000 metric tons ","2025/26","MY Jun-May",62.951
"Total wheat grain","Exports, Qty","Ivory Coast","1,000 metric tons ","2025/26","MY Jun-May",2.5
"Total wheat grain","Exports, Qty","Togo","1,000 metric tons ","2025/26","MY Jun-May",33
"Total wheat grain","Exports, Qty","Burkina Faso","1,000 metric tons ","2025/26","MY Jun-May",3
"Total wheat grain","Exports, Qty","Angola","1,000 metric tons ","2025/26","MY Jun-May",30
